query_id,canonical_hts_number,canonical_hts_digits,original_description,standardized_description,standardized_query,noise_flags,noise_score,quality_flags,quality_score,eval_eligible
std-c340a2253ae0,9703.90.00.00,9703900000,Cyrus the Great Relief with Faravahar Symbol - Clay Composite Handcrafted Persian Wall Art Tribute Bas-Relief,Cyrus the Great Relief with Faravahar Symbol - Clay Composite Handcrafted Persian Wall Art Tribute Bas-Relief,cyrus the great relief with faravahar symbol clay composite handcrafted persian wall art tribute bas relief,,0,no_semantic_overlap,55,
std-84fffcc4be3a,9703.90.00.00,9703900000,Decoration Resin Statue,Decoration Resin Statue,decoration resin statue,,0,no_semantic_overlap|weak_catalog_fragment,25,
std-1cb79532c380,9703.90.00.00,9703900000,Donald J. Trump Bust - 45th and 47th US President - Make America Great Again! - Presidential Statue MAGA Gift Collectible Art,Donald J. Trump Bust - 45th and 47th US President - Make America Great Again! - Presidential Statue MAGA Gift Collectible Art,donald j. trump bust 45th and 47th us president make america great again presidential statue maga gift collectible art,html|options,2,model_number|no_semantic_overlap,30,
std-ff1483996804,9703.90.00.00,9703900000,Duck resin figurine,Duck resin figurine,duck resin figurine,,0,no_semantic_overlap|weak_catalog_fragment,25,
std-dfadb7c7e265,9703.90.00.00,9703900000,Emperor Hadrian Bust - Marble Composite Roman Sculpture - Ancient Rome Decor - Classical Art Replica,Emperor Hadrian Bust - Marble Composite Roman Sculpture - Ancient Rome Decor - Classical Art Replica,emperor hadrian bust marble composite roman sculpture ancient rome decor classical art replica,,0,no_semantic_overlap,55,
std-668f99e8b154,9703.90.00.00,9703900000,Empty Mandalorian Helmet Centerpiece Planter succulents air plants terrarium Mando,Empty Mandalorian Helmet Centerpiece Planter succulents air plants terrarium Mando,empty mandalorian helmet centerpiece planter succulents air plants terrarium mando,,0,no_semantic_overlap,55,
std-51fd6d12a9ba,9703.90.00.00,9703900000,EMPTY Rusted Death Star Centerpiece Planter succulents air plants terrarium decor,EMPTY Rusted Death Star Centerpiece Planter succulents air plants terrarium decor,empty rusted death star centerpiece planter succulents air plants terrarium decor,,0,no_semantic_overlap,55,
std-2e4e58c21433,9703.90.00.00,9703900000,EMPTY Rusted R2-D2 Planter succulents air plants terrarium decor,EMPTY Rusted R2-D2 Planter succulents air plants terrarium decor,empty rusted r2 d2 planter succulents air plants terrarium decor,,0,model_number|no_semantic_overlap,30,
std-e5f3cad09bee,9703.90.00.00,9703900000,EMPTY Stormtroooper Helmet Planter succulents Star Wars Centerpiece,EMPTY Stormtroooper Helmet Planter succulents Star Wars Centerpiece,empty stormtroooper helmet planter succulents star wars centerpiece,,0,no_semantic_overlap,55,
std-421c7bfef9a0,9703.90.00.00,9703900000,Exact Cyrus Cylinder Museum Replica - Cyrus The Great - First Charter of Human Rights Ancient Persian Babylon Cuneiform Tablet Achaemenid,Exact Cyrus Cylinder Museum Replica - Cyrus The Great - First Charter of Human Rights Ancient Persian Babylon Cuneiform Tablet Achaemenid,exact cyrus cylinder museum replica cyrus the great first charter of human rights ancient persian babylon cuneiform tablet achaemenid,,0,no_semantic_overlap,55,
std-3a854b095871,9703.90.00.00,9703900000,"Faravahar Relief Sculpture: Persepolis Replica, Persian Art Decor","Faravahar Relief Sculpture: Persepolis Replica, Persian Art Decor","faravahar relief sculpture persepolis replica, persian art decor",,0,no_semantic_overlap,55,
std-7195d409ab6e,9703.90.00.00,9703900000,Fractured Ancient Replica,Fractured Ancient Replica,fractured ancient replica,,0,no_semantic_overlap|weak_catalog_fragment,25,
std-71823f1d493c,9703.90.00.00,9703900000,framed painting,framed painting,framed painting,,0,no_semantic_overlap|weak_catalog_fragment,25,
std-b3d2a68891f4,9703.90.00.00,9703900000,"Full Lip Textured 3D Hanging Paper Wall Art Decor for Home, Office or Salon | Statement Lip Art Decor for Lip Lover and Fashion Lover","Full Lip Textured 3D Hanging Paper Wall Art Decor for Home, Office or Salon | Statement Lip Art Decor for Lip Lover and Fashion Lover","full lip textured 3d hanging paper wall art decor for home, office or salon statement lip art decor for lip lover and fashion lover",options,1,model_number|no_semantic_overlap,30,
std-14ad094231ec,9703.90.00.00,9703900000,Glass and clay art sculpture,Glass and clay art sculpture,glass and clay art sculpture,,0,no_semantic_overlap|weak_catalog_fragment,25,
std-0e3eae25c903,9703.90.00.00,9703900000,"Glorious Bust Statuette of the Roman Emperor Gaius Julius Caesar - Marble Infused Composite, Roman Empire Home Decor","Glorious Bust Statuette of the Roman Emperor Gaius Julius Caesar - Marble Infused Composite, Roman Empire Home Decor","glorious bust statuette of the roman emperor gaius julius caesar marble infused composite, roman empire home decor",,0,no_semantic_overlap,55,
std-1ecf17152a4d,9703.90.00.00,9703900000,Golden Great Seal Of The United States of America - High Detail Wall Decor Plaque in Gold Finish - Gift for Veterans and Patriots,Golden Great Seal Of The United States of America - High Detail Wall Decor Plaque in Gold Finish - Gift for Veterans and Patriots,golden great seal of the united states of america high detail wall decor plaque in gold finish gift for veterans and patriots,html|options,2,no_semantic_overlap,55,
std-418da94038e1,9703.90.00.00,9703900000,Golden Roman Eagle Standard Emblem Insignia S.P.Q.R. Senatus Populusque Romanus Wall Sculpture - Ancient Roman Flag Inspired Home Decor,Golden Roman Eagle Standard Emblem Insignia S.P.Q.R. Senatus Populusque Romanus Wall Sculpture - Ancient Roman Flag Inspired Home Decor,golden roman eagle standard emblem insignia s.p.q.r. senatus populusque romanus wall sculpture ancient roman flag inspired home decor,,0,no_semantic_overlap,55,
std-492194886142,9703.90.00.00,9703900000,Greek Philosopher Aristotle Bust Statue - Handcrafted Marble Composite Sculpture - Greek Philosophy Classical Art Replica,Greek Philosopher Aristotle Bust Statue - Handcrafted Marble Composite Sculpture - Greek Philosophy Classical Art Replica,greek philosopher aristotle bust statue handcrafted marble composite sculpture greek philosophy classical art replica,,0,no_semantic_overlap,55,
std-234bd5a2a208,9703.90.00.00,9703900000,Greek Philosopher Socrates Bust Statue - Handcrafted Marble Composite Sculpture - Greek Philosophy Classical Art Replica,Greek Philosopher Socrates Bust Statue - Handcrafted Marble Composite Sculpture - Greek Philosophy Classical Art Replica,greek philosopher socrates bust statue handcrafted marble composite sculpture greek philosophy classical art replica,,0,no_semantic_overlap,55,
std-1a598dbf4e41,9703.90.00.00,9703900000,Green Man Wall Sculpture - Mythical Nature Spirit Decor with Oak Leaves and Acorns,Green Man Wall Sculpture - Mythical Nature Spirit Decor with Oak Leaves and Acorns,green man wall sculpture mythical nature spirit decor with oak leaves and acorns,,0,no_semantic_overlap,55,
std-2981811c6acc,9703.90.00.00,9703900000,Hand Made Bunny Basket,Hand Made Bunny Basket,hand made bunny basket,,0,no_semantic_overlap|weak_catalog_fragment,25,
std-a298ea453b8e,9703.90.00.00,9703900000,Hand Made wall Art,Hand Made wall Art,hand made wall art,,0,no_semantic_overlap|weak_catalog_fragment,25,
std-9765ecaf75e4,9703.90.00.00,9703900000,HAND-PAINTED CERAMIC FIGURINE,HAND-PAINTED CERAMIC FIGURINE,hand painted ceramic figurine,,0,no_semantic_overlap|weak_catalog_fragment,25,
std-4ed5e8cf90e3,9703.90.00.00,9703900000,"Hand-Painted Ceramic Sugar Skull, Mexican Day of the Dead Decor","Hand-Painted Ceramic Sugar Skull, Mexican Day of the Dead Decor","hand painted ceramic sugar skull, mexican day of the dead decor",,0,no_semantic_overlap,55,
std-8e3b7836b7ce,9703.90.00.00,9703900000,"Handcrafted Theodore Roosevelt Bust: 26th US President Statue, Collectible Art Piece","Handcrafted Theodore Roosevelt Bust: 26th US President Statue, Collectible Art Piece","handcrafted theodore roosevelt bust 26th us president statue, collectible art piece",,0,model_number|no_semantic_overlap,30,
std-a83b534deee8,9703.90.00.00,9703900000,Handmade artwork,Handmade artwork,handmade artwork,,0,no_semantic_overlap|weak_catalog_fragment,25,
std-b3819a6b76eb,9703.90.00.00,9703900000,Handmade cat figurine,Handmade cat figurine,handmade cat figurine,,0,no_semantic_overlap|weak_catalog_fragment,25,
std-f557ced0cb2c,9703.90.00.00,9703900000,Handmade Christmas tree figurine,Handmade Christmas tree figurine,handmade christmas tree figurine,,0,no_semantic_overlap|weak_catalog_fragment,25,
std-823802756c63,9703.90.00.00,9703900000,Handmade flower figurine,Handmade flower figurine,handmade flower figurine,,0,no_semantic_overlap|weak_catalog_fragment,25,
std-ebd0e6f60bec,9703.90.00.00,9703900000,handmade miniature gnome sculpture(s) for indoor decoration,handmade miniature gnome sculpture(s) for indoor decoration,handmade miniature gnome sculpture s for indoor decoration,,0,no_semantic_overlap,55,
std-46fbe56aa0be,9703.90.00.00,9703900000,Handmade Ninja Turtle Popsicle Magnet : Polymer Clay Jesmonite Fridge Decor,Handmade Ninja Turtle Popsicle Magnet : Polymer Clay Jesmonite Fridge Decor,handmade ninja turtle popsicle magnet polymer clay jesmonite fridge decor,html|options,2,no_semantic_overlap,55,
std-ea4df7f7fba7,9703.90.00.00,9703900000,Handmade polymer clay bear sculpture,Handmade polymer clay bear sculpture,handmade polymer clay bear sculpture,,0,no_semantic_overlap,55,
std-95ccb0b2cc15,9703.90.00.00,9703900000,Handmade sea glass bijoux set,Handmade sea glass bijoux set,handmade sea glass bijoux set,,0,no_semantic_overlap,55,
std-a320f81ffb3f,9703.90.00.00,9703900000,Handmade sea glass necklace,Handmade sea glass necklace,handmade sea glass necklace,,0,no_semantic_overlap,55,
std-4457ca390476,9703.90.00.00,9703900000,Handmade Sonic Popsicle Magnet : Funny Polymer Clay Fridge Decor,Handmade Sonic Popsicle Magnet : Funny Polymer Clay Fridge Decor,handmade sonic popsicle magnet funny polymer clay fridge decor,html|options,2,no_semantic_overlap,55,
std-03dd2c7f7b72,9703.90.00.00,9703900000,Handmade SpongeBob Popsicle Magnet : Polymer Clay Jesmonite Fridge Decor,Handmade SpongeBob Popsicle Magnet : Polymer Clay Jesmonite Fridge Decor,handmade spongebob popsicle magnet polymer clay jesmonite fridge decor,html|options,2,no_semantic_overlap,55,
std-e43419ed9c50,9703.90.00.00,9703900000,100 %Handmade wool doll,100 %Handmade wool doll,handmade wool doll,,0,no_semantic_overlap|weak_catalog_fragment,25,
std-06cb6b284811,9703.90.00.00,9703900000,100% handmade wool dolls,100% handmade wool dolls,handmade wool dolls,,0,no_semantic_overlap|weak_catalog_fragment,25,
std-0695a4688e1f,9703.90.00.00,9703900000,Handmade wool mouse,Handmade wool mouse,handmade wool mouse,,0,no_semantic_overlap|weak_catalog_fragment,25,
std-e4868cee616e,9703.90.00.00,9703900000,handsculpted miniature bears,handsculpted miniature bears,handsculpted miniature bears,,0,no_semantic_overlap|weak_catalog_fragment,25,
std-4a27ba21f50b,9703.90.00.00,9703900000,Hawaii sculpture souvenir set (Palm tree and pineaaple tree vintage set),Hawaii sculpture souvenir set (Palm tree and pineaaple tree vintage set),hawaii sculpture souvenir set palm tree and pineaaple tree vintage set,html|options,2,no_semantic_overlap,55,
std-abaaf68bf4ed,9703.90.00.00,9703900000,Hot Pink Paper Lips Wall Art | Home or Salon Decor | Office Decor | Abstract Art | 3D Paper Lip Sculpture Art | Hanging wall art decor,Hot Pink Paper Lips Wall Art | Home or Salon Decor | Office Decor | Abstract Art | 3D Paper Lip Sculpture Art | Hanging wall art decor,hot pink paper lips wall art home or salon decor office decor abstract art 3d paper lip sculpture art hanging wall art decor,options,1,model_number|no_semantic_overlap,30,
std-595c83854805,9703.90.00.00,9703900000,"Klytios Pergamon Sculpture Bust: Marble Composite, Greek Mythology Decor","Klytios Pergamon Sculpture Bust: Marble Composite, Greek Mythology Decor","klytios pergamon sculpture bust marble composite, greek mythology decor",,0,no_semantic_overlap,55,
std-4efcb36385f7,9703.90.00.00,9703900000,Laocoon Group for Matthew,Laocoon Group for Matthew,laocoon group for matthew,,0,no_semantic_overlap|weak_catalog_fragment,25,
std-43327936e50e,9703.90.00.00,9703900000,Leather wall sculpture with metal accents,Leather wall sculpture with metal accents,leather wall sculpture with metal accents,,0,no_semantic_overlap,55,
std-738e2cfe4d29,9703.90.00.00,9703900000,Lip Shaped Book Ends for Home Decor| Office Decor| Office Art| Book Lover Art|,Lip Shaped Book Ends for Home Decor| Office Decor| Office Art| Book Lover Art|,lip shaped book ends for home decor office decor office art book lover art,options,1,no_semantic_overlap,55,
std-561c71ea203a,9703.90.00.00,9703900000,Lip Shaped fashion rings | minimalist jewelry | statement jewelry | cocktail ring for the lip lover | gift for her,Lip Shaped fashion rings | minimalist jewelry | statement jewelry | cocktail ring for the lip lover | gift for her,lip shaped fashion rings minimalist jewelry statement jewelry cocktail ring for the lip lover gift for her,html|options,2,no_semantic_overlap,55,
std-ddde29cdb0a9,9703.90.00.00,9703900000,Marcus Aurelius High Quality Stoic Philosopher Bust - Roman Emperor & Philosopher King - Meditations - Memento Mori - Gift For Stoics,Marcus Aurelius High Quality Stoic Philosopher Bust - Roman Emperor & Philosopher King - Meditations - Memento Mori - Gift For Stoics,marcus aurelius high quality stoic philosopher bust roman emperor and philosopher king meditations memento mori gift for stoics,html|options,2,no_semantic_overlap,55,
std-baf623c422a6,9703.90.00.00,9703900000,Michelangelo's David Bust - Museum Quality Replica - Marble Composite Sculpture,Michelangelo's David Bust - Museum Quality Replica - Marble Composite Sculpture,michelangelo's david bust museum quality replica marble composite sculpture,,0,no_semantic_overlap,55,
std-d72796116d47,9703.90.00.00,9703900000,Michelangelo's David Statue - Museum Quality Mini Replica - Classical Italian Art Sculpture,Michelangelo's David Statue - Museum Quality Mini Replica - Classical Italian Art Sculpture,michelangelo's david statue museum quality mini replica classical italian art sculpture,,0,no_semantic_overlap,55,
std-33d4393ba89a,9703.90.00.00,9703900000,Mid-Century German-Nordic Heraldry Large Brass Coat Of Arms Wall Art 1960,Mid-Century German-Nordic Heraldry Large Brass Coat Of Arms Wall Art 1960,mid century german nordic heraldry large brass coat of arms wall art,,0,no_semantic_overlap,55,
std-8567ce3128b3,9703.90.00.00,9703900000,Mini Mirrored Tiled Disco Paper Lip Wall Art for Home Office or Salon | Gift for Makeup Artist | 3D Wall artistry decor | disco art,Mini Mirrored Tiled Disco Paper Lip Wall Art for Home Office or Salon | Gift for Makeup Artist | 3D Wall artistry decor | disco art,mini mirrored tiled disco paper lip wall art for home office or salon gift for makeup artist 3d wall artistry decor disco art,html|options,2,model_number|no_semantic_overlap,30,
std-cfaa6990efec,9703.90.00.00,9703900000,Mirrored Tiled Disco Paper Bow Wall Art for Home Office or Salon | Fashion Lover | Gift for Makeup Artist | 3D Wall art decor | disco art,Mirrored Tiled Disco Paper Bow Wall Art for Home Office or Salon | Fashion Lover | Gift for Makeup Artist | 3D Wall art decor | disco art,mirrored tiled disco paper bow wall art for home office or salon fashion lover gift for makeup artist 3d wall art decor disco art,html|options,2,model_number|no_semantic_overlap,30,
std-88808dd950b7,9703.90.00.00,9703900000,Mirrored Tiled Disco Paper Lip Wall Art for Home Office or Salon | Fashion Lover | Gift for Makeup Artist | 3D Wall art decor | disco art,Mirrored Tiled Disco Paper Lip Wall Art for Home Office or Salon | Fashion Lover | Gift for Makeup Artist | 3D Wall art decor | disco art,mirrored tiled disco paper lip wall art for home office or salon fashion lover gift for makeup artist 3d wall art decor disco art,html|options,2,model_number|no_semantic_overlap,30,
std-e414382d0e04,9703.90.00.00,9703900000,Mushroom sculpture,Mushroom sculpture,mushroom sculpture,,0,no_semantic_overlap|weak_catalog_fragment,25,
std-69f595e83868,9703.90.00.00,9703900000,Mysterious Ancient Gallo Roman Dodecahedron - Bronze Historical Enigmatic Artifact - Ancient Roman Mystery Replica - High Quality,Mysterious Ancient Gallo Roman Dodecahedron - Bronze Historical Enigmatic Artifact - Ancient Roman Mystery Replica - High Quality,mysterious ancient gallo roman dodecahedron bronze historical enigmatic artifact ancient roman mystery replica high quality,,0,no_semantic_overlap,55,
std-2fe8d5622c6f,9703.90.00.00,9703900000,Mysterious Icosahedron Ancient Gallo Roman Bronze Historical Enigmatic Artifact - Ancient Roman Mystery Dodecahedron - High Quality,Mysterious Icosahedron Ancient Gallo Roman Bronze Historical Enigmatic Artifact - Ancient Roman Mystery Dodecahedron - High Quality,mysterious icosahedron ancient gallo roman bronze historical enigmatic artifact ancient roman mystery dodecahedron high quality,,0,no_semantic_overlap,55,
std-168e435cc180,9703.90.00.00,9703900000,Needle Felted Handmade Wool Sculpture,Needle Felted Handmade Wool Sculpture,needle felted handmade wool sculpture,,0,no_semantic_overlap,55,
